Tahun,Periode,Provinsi,Pemda,Akun,Anggaran,Realisasi,Persentase
2026,4,Provinsi Aceh,Kab. Nagan Raya,Retribusi Daerah,61178764450,14669742234,23.98
2026,4,Provinsi Aceh,Kab. Nagan Raya,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,2056156156,0,0.00
2026,4,Provinsi Aceh,Kab. Nagan Raya,Lain-Lain PAD yang Sah,32498921822,1952050008.76,6.01
2026,4,Provinsi Aceh,Kab. Nagan Raya,TKDD,950644312393,249186442850,26.21
2026,4,Provinsi Aceh,Kab. Nagan Raya,Pendapatan Transfer Pemerintah Pusat,950644312393,249186442850,26.21
2026,4,Provinsi Aceh,Kab. Nagan Raya,Pendapatan Lainnya,45780637862,7798460123,17.03
2026,4,Provinsi Aceh,Kab. Nagan Raya,Pendapatan Hibah,2900000000,0,0.00
2026,4,Provinsi Aceh,Kab. Nagan Raya,Dana Darurat,0,2900000000,0
2026,4,Provinsi Aceh,Kab. Nagan Raya,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,350000000,0,0.00
2026,4,Provinsi Aceh,Kab. Nagan Raya,Pendapatan Transfer Antar Daerah,42530637862,4898460123,11.52
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Daerah,1173151489217,171669972048,14.63
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Pegawai,456998082792,123181472580,26.95
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Pegawai,456998082792,123181472580,26.95
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Barang dan Jasa,372940168892.3,28719020500,7.70
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Barang dan Jasa,372940168892.3,28719020500,7.70
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Modal,97241155621.7,428305000,0.44
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Modal,97241155621.7,428305000,0.44
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Lainnya,245972081911,19341173968,7.86
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Bagi Hasil,2436193366,0,0.00
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Bantuan Keuangan,209109256683,9979132783,4.77
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Subsidi,666000000,0,0.00
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Hibah,6222297685,0,0.00
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Bantuan Sosial,11638334177,6462041185,55.52
2026,4,Provinsi Aceh,Kab. Nagan Raya,Belanja Tidak Terduga,15900000000,2900000000,18.24
2026,4,Provinsi Aceh,Kab. Nagan Raya,Pembiayaan Daerah,,0,0
2026,4,Provinsi Aceh,Kab. Nagan Raya,Penerimaan Pembiayaan Daerah,25000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Nagan Raya,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,25000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Pendapatan Daerah,1173391218777,106088337618,9.04
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,PAD,119263130000,1604073018,1.34
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Pajak Daerah,31850000000,883708635,2.77
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Retribusi Daerah,80849362000,84613808,0.10
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,4817000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Lain-Lain PAD yang Sah,1746768000,635750575,36.40
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,TKDD,975754189000,104484264600,10.71
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Pendapatan Transfer Pemerintah Pusat,975754189000,104484264600,10.71
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Pendapatan Lainnya,78373899777,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Pendapatan Hibah,11213420300,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,30934900000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Pendapatan Transfer Antar Daerah,36225579477,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Daerah,1300932347328,232536779667,17.87
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Pegawai,591551915658.53,180630097272,30.53
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Pegawai,591551915658.53,180630097272,30.53
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Barang dan Jasa,291542731577.01,13019273494,4.47
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Barang dan Jasa,291542731577.01,13019273494,4.47
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Modal,119645385689.99,1239517000,1.04
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Modal,119645385689.99,1239517000,1.04
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Lainnya,298192314402.43,37647891901,12.63
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Bagi Hasil,3439953576,1363240980,39.63
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Bantuan Keuangan,212194171524,25353061491,11.95
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Subsidi,200000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Hibah,44973611224,10499905000,23.35
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Bantuan Sosial,20018876608.43,431684430,2.16
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Belanja Tidak Terduga,17365701470,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Pembiayaan Daerah,127541128550.96,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Penerimaan Pembiayaan Daerah,128791128550.96,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,128791128550.96,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Pengeluaran Pembiayaan Daerah,1250000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tamiang,Penyertaan Modal Daerah,1250000000,0,0.00
2026,4,Provinsi Aceh,Kab. Bener Meriah,Pendapatan Daerah,899950698309.5,162385137081.28,18.04
2026,4,Provinsi Aceh,Kab. Bener Meriah,PAD,88140294462,3832261852.28,4.35
2026,4,Provinsi Aceh,Kab. Bener Meriah,Pajak Daerah,15570127285,1233351618,7.92
2026,4,Provinsi Aceh,Kab. Bener Meriah,Retribusi Daerah,4290104753,250145000,5.83
2026,4,Provinsi Aceh,Kab. Bener Meriah,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3080202555,0,0.00
2026,4,Provinsi Aceh,Kab. Bener Meriah,Lain-Lain PAD yang Sah,65199859869,2348765234.28,3.60
2026,4,Provinsi Aceh,Kab. Bener Meriah,TKDD,735054188000,134738357613,18.33
2026,4,Provinsi Aceh,Kab. Bener Meriah,Pendapatan Transfer Pemerintah Pusat,735054188000,134738357613,18.33
2026,4,Provinsi Aceh,Kab. Bener Meriah,Pendapatan Lainnya,76756215847.5,23814517616,31.03
2026,4,Provinsi Aceh,Kab. Bener Meriah,Pendapatan Hibah,4607970000,9100000000,197.48
2026,4,Provinsi Aceh,Kab. Bener Meriah,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,19141269967,138714400,0.72
2026,4,Provinsi Aceh,Kab. Bener Meriah,Pendapatan Transfer Antar Daerah,53006975880.5,14575803216,27.50
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Daerah,964120248255.21,132399961496,13.73
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Pegawai,583376308917.31,100263614145,17.19
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Pegawai,583376308917.31,100263614145,17.19
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Barang dan Jasa,167774303665,21144418951,12.60
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Barang dan Jasa,167774303665,21144418951,12.60
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Modal,54113775708,261705900,0.48
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Modal,54113775708,261705900,0.48
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Lainnya,158855859964.9,10730222500,6.75
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Bagi Hasil,0,0,0
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Bantuan Keuangan,113479981000,9503322800,8.37
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Subsidi,470000000,0,0.00
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Hibah,6800420000,0,0.00
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Bantuan Sosial,9930786000,1226899700,12.35
2026,4,Provinsi Aceh,Kab. Bener Meriah,Belanja Tidak Terduga,28174672964.9,0,0.00
2026,4,Provinsi Aceh,Kab. Bener Meriah,Pembiayaan Daerah,,0,0
2026,4,Provinsi Aceh,Kab. Bener Meriah,Penerimaan Pembiayaan Daerah,64169549945.71,0,0.00
2026,4,Provinsi Aceh,Kab. Bener Meriah,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,64169549945.71,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Pendapatan Daerah,930495476820,99183759057.35,10.66
2026,4,Provinsi Aceh,Kab. Pidie Jaya,PAD,147502531734,4560542780.35,3.09
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Pajak Daerah,20087031734,1452432053,7.23
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Retribusi Daerah,5465500000,182126600,3.33
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,2550000000,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Lain-Lain PAD yang Sah,119400000000,2925984127.35,2.45
2026,4,Provinsi Aceh,Kab. Pidie Jaya,TKDD,720820818000,93645503928,12.99
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Pendapatan Transfer Pemerintah Pusat,720820818000,93645503928,12.99
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Pendapatan Lainnya,62172127086,977712349,1.57
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,12259728955,977712349,7.97
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Pendapatan Transfer Antar Daerah,49912398131,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Daerah,931399434353,28575884159,3.07
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Pegawai,354533742245,27091801112,7.64
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Pegawai,354533742245,27091801112,7.64
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Barang dan Jasa,292420648759,1484083047,0.51
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Barang dan Jasa,292420648759,1484083047,0.51
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Modal,73219512856,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Modal,73219512856,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Lainnya,211225530493,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Bagi Hasil,214876800,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Bantuan Keuangan,185152166160,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Hibah,8845130000,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Bantuan Sosial,10509400000,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Belanja Tidak Terduga,6503957533,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Pembiayaan Daerah,903957533,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Penerimaan Pembiayaan Daerah,2003957533,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,2003957533,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Pengeluaran Pembiayaan Daerah,1100000000,0,0.00
2026,4,Provinsi Aceh,Kab. Pidie Jaya,Penyertaan Modal Daerah,1100000000,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Pendapatan Daerah,11682353912048,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,PAD,4648857324508,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Pajak Daerah,1971946210642,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Retribusi Daerah,751907776848,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,329563729463,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Lain-Lain PAD yang Sah,1595439607555,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,TKDD,7031400187540,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Pendapatan Transfer Pemerintah Pusat,7031400187540,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Pendapatan Lainnya,2096400000,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Pendapatan Hibah,2096400000,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Daerah,10776703271580,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Pegawai,3950568302136.2,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Pegawai,3950568302136.2,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Barang dan Jasa,3932231368093.4,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Barang dan Jasa,3932231368093.4,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Modal,695828424739.7,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Modal,695828424739.7,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Lainnya,2198075176610.7,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Bagi Hasil,696305565620.67,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Bantuan Keuangan,985497487202,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Subsidi,8325600000,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Hibah,467892605696,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Bantuan Sosial,0,0,0
2026,4,Provinsi Aceh,Provinsi Aceh,Belanja Tidak Terduga,40053918092,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Pembiayaan Daerah,,0,0
2026,4,Provinsi Aceh,Provinsi Aceh,Penerimaan Pembiayaan Daerah,550912662925,0,0.00
2026,4,Provinsi Aceh,Provinsi Aceh,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,550912662925,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Pendapatan Daerah,1322401598202,265493315478.14,20.08
2026,4,Provinsi Aceh,Kab. Aceh Barat,PAD,197385592865,12904391345.14,6.54
2026,4,Provinsi Aceh,Kab. Aceh Barat,Pajak Daerah,56219107709,8511768379,15.14
2026,4,Provinsi Aceh,Kab. Aceh Barat,Retribusi Daerah,10529900000,1344525945,12.77
2026,4,Provinsi Aceh,Kab. Aceh Barat,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3750000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Lain-Lain PAD yang Sah,126886585156,3048097021.14,2.40
2026,4,Provinsi Aceh,Kab. Aceh Barat,TKDD,1076296456000,251588924133,23.38
2026,4,Provinsi Aceh,Kab. Aceh Barat,Pendapatan Transfer Pemerintah Pusat,1076296456000,251588924133,23.38
2026,4,Provinsi Aceh,Kab. Aceh Barat,Pendapatan Lainnya,48719549337,1000000000,2.05
2026,4,Provinsi Aceh,Kab. Aceh Barat,Dana Darurat,0,1000000000,0
2026,4,Provinsi Aceh,Kab. Aceh Barat,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,21736259256,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Pendapatan Transfer Antar Daerah,26983290081,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Daerah,1381511332957,239966355538,17.37
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Pegawai,647379887687.35,162390284500,25.08
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Pegawai,647379887687.35,162390284500,25.08
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Barang dan Jasa,275083519698.55,24362829073,8.86
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Barang dan Jasa,275083519698.55,24362829073,8.86
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Modal,133691054536.62,8670208099,6.49
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Modal,133691054536.62,8670208099,6.49
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Lainnya,325356871034.48,44543033866,13.69
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Bagi Hasil,6674900771,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Bantuan Keuangan,275775399700,43620533866,15.82
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Subsidi,1532754934,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Hibah,23988210307.5,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Bantuan Sosial,9954905700,922500000,9.27
2026,4,Provinsi Aceh,Kab. Aceh Barat,Belanja Tidak Terduga,7430699621.98,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Pembiayaan Daerah,59109734755,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Penerimaan Pembiayaan Daerah,61109734755,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,61109734755,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Pengeluaran Pembiayaan Daerah,2000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Barat,Penyertaan Modal Daerah,2000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Pendapatan Daerah,3558474212802,169585304846.3,4.77
2026,4,Provinsi Aceh,Kab. Aceh Besar,PAD,355431947000,6649300645.3,1.87
2026,4,Provinsi Aceh,Kab. Aceh Besar,Pajak Daerah,249674800000,5340611192,2.14
2026,4,Provinsi Aceh,Kab. Aceh Besar,Retribusi Daerah,19505195844,93025500,0.48
2026,4,Provinsi Aceh,Kab. Aceh Besar,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,11832351156,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Lain-Lain PAD yang Sah,74419600000,1215663953.3,1.63
2026,4,Provinsi Aceh,Kab. Aceh Besar,TKDD,2994440216000,154237646699,5.15
2026,4,Provinsi Aceh,Kab. Aceh Besar,Pendapatan Transfer Pemerintah Pusat,2994440216000,154237646699,5.15
2026,4,Provinsi Aceh,Kab. Aceh Besar,Pendapatan Lainnya,208602049802,8698357502,4.17
2026,4,Provinsi Aceh,Kab. Aceh Besar,Pendapatan Hibah,2000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,55800000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Pendapatan Transfer Antar Daerah,150802049802,8698357502,5.77
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Daerah,3650474212802,73134079334,2.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Pegawai,1387810292168,35776845334,2.58
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Pegawai,1387810292168,35776845334,2.58
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Barang dan Jasa,935498889436,19791900250,2.12
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Barang dan Jasa,935498889436,19791900250,2.12
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Modal,227305662890,47347950,0.02
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Modal,227305662890,47347950,0.02
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Lainnya,1099859368308,17517985800,1.59
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Bagi Hasil,26887999586,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Bantuan Keuangan,953281441638,17414785800,1.83
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Subsidi,890000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Hibah,72216576514,103200000,0.14
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Bantuan Sosial,39583350570,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Belanja Tidak Terduga,7000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Pembiayaan Daerah,92000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Besar,Penerimaan Pembiayaan Daerah,92000000000,170153014401.39,184.95
2026,4,Provinsi Aceh,Kab. Aceh Besar,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,92000000000,170153014401.39,184.95
2026,4,Provinsi Aceh,Kab. Aceh Besar,Pengeluaran Pembiayaan Daerah,0,0,0
2026,4,Provinsi Aceh,Kab. Aceh Besar,Penyertaan Modal Daerah,0,0,0
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Pendapatan Daerah,1314149105176,182888310278.46,13.92
2026,4,Provinsi Aceh,Kab. Aceh Selatan,PAD,212753848009,2556215177.46,1.20
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Pajak Daerah,34146071009,2476767380,7.25
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Retribusi Daerah,2749677000,19248000,0.70
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,4200000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Lain-Lain PAD yang Sah,171658100000,60199797.46,0.04
2026,4,Provinsi Aceh,Kab. Aceh Selatan,TKDD,983803676000,174597121195,17.75
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Pendapatan Transfer Pemerintah Pusat,983803676000,174597121195,17.75
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Pendapatan Lainnya,117591581167,5734973906,4.88
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Pendapatan Hibah,500000000,1000000000,200.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,48800000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Pendapatan Transfer Antar Daerah,68291581167,4734973906,6.93
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Daerah,1322286818282,181850636772,13.75
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Pegawai,510223888307.2,147622339595,28.93
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Pegawai,510223888307.2,147622339595,28.93
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Barang dan Jasa,399497035548.8,32018751681,8.01
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Barang dan Jasa,399497035548.8,32018751681,8.01
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Modal,122534644128,46671696,0.04
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Modal,122534644128,46671696,0.04
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Lainnya,290031250298,2162873800,0.75
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Bagi Hasil,8473098391,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Bantuan Keuangan,228788477600,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Subsidi,215100000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Hibah,41326064307,6123800,0.01
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Bantuan Sosial,5389510000,531800000,9.87
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Belanja Tidak Terduga,5839000000,1624950000,27.83
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Pembiayaan Daerah,8137713106,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Penerimaan Pembiayaan Daerah,10137713106,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,10137713106,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Pengeluaran Pembiayaan Daerah,2000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Selatan,Penyertaan Modal Daerah,2000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Pendapatan Daerah,1314872782121,184998357804.31,14.07
2026,4,Provinsi Aceh,Kab. Aceh Tengah,PAD,172066405680,6374546074.31,3.70
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Pajak Daerah,32335000000,5808286930.2,17.96
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Retribusi Daerah,10826585000,29740000,0.27
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,4000000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Lain-Lain PAD yang Sah,124904820680,536519144.11,0.43
2026,4,Provinsi Aceh,Kab. Aceh Tengah,TKDD,1101108326000,178623811730,16.22
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Pendapatan Transfer Pemerintah Pusat,1101108326000,178623811730,16.22
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Pendapatan Lainnya,41698050441,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,14505000000,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Pendapatan Transfer Antar Daerah,27193050441,0,0.00
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Daerah,1364120700542,316069173256.5,23.17
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Pegawai,646263525362.41,206450536059,31.95
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Pegawai,646263525362.41,206450536059,31.95
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Barang dan Jasa,275959314673.08,58307342002.5,21.13
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Barang dan Jasa,275959314673.08,58307342002.5,21.13
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Modal,108404245427.51,6201918147,5.72
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Modal,108404245427.51,6201918147,5.72
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Lainnya,333493615079,45109377048,13.53
2026,4,Provinsi Aceh,Kab. Aceh Tengah,Belanja Bagi Hasil,1860857023,0,0.00
