Tahun,Provinsi,Pemda,Akun,Anggaran,Realisasi,Persentase
2026,Provinsi Papua Pegunungan,Kab. Jayawijaya,Dana Desa,"138,61 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Jayawijaya,TOTAL TKDD,"1.242,41 M","343,84 M",27.68
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,TRANSFER KE DAERAH,"1.544,02 M","477,08 M",30.90
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Bagi Hasil,"1,59 M","0,16 M",9.88
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Bagi Hasil Perkebunan Sawit,"0,40 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,34 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,DBH PPh Pasal 21,"0,50 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,DBH PPh Pasal 25/29 OP,"0,00 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,DBH SDA Kehutanan - PSDH,"0,09 M","0,09 M",100.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,DBH SDA Perikanan,"0,25 M","0,06 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Alokasi Umum,"866,90 M","274,93 M",31.71
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Alokasi Umum,"824,80 M","274,93 M",33.33
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Alokasi Umum Bidang Kesehatan,"18,08 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Alokasi Umum Bidang Pendidikan,"23,83 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Alokasi Umum Pendanaan Kelurahan,"0,20 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Alokasi Khusus Fisik,"14,50 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Alokasi Khusus Penugasan,"14,50 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Otonomi Khusus,"473,56 M","142,07 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Belanja Dana Otonomi Khusus yang Bersifat Umum Provinsi Papua Pegunungan,"216,08 M","64,82 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Belanja Dana Otonomi Khusus yang Telah Ditentukan Penggunaannya Provinsi Papua Pegunungan,"234,81 M","70,44 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Belanja Dana Tambahan Infrastruktur Provinsi Papua Pegunungan,"22,68 M","6,80 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Alokasi Khusus Nonfisik,"187,47 M","59,93 M",31.96
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Bantuan Operasional Keluarga Berencana,"4,47 M","2,24 M",50.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Bantuan Operasional Kesehatan,"52,77 M","4,06 M",7.70
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"3,96 M","1,82 M",45.91
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"2,68 M","0,96 M",35.87
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Bantuan Operasional Sekolah,"105,08 M","48,18 M",45.85
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Tambahan Penghasilan Guru ASN Daerah,"0,01 M","0,01 M",89.58
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Tunjangan Khusus Guru ASN Daerah,"7,03 M","1,19 M",16.95
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Tunjangan Profesi Guru ASN Daerah,"11,47 M","1,46 M",12.76
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,DANA DESA,"254,75 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Desa,"254,75 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,Dana Desa,"254,75 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yahukimo,TOTAL TKDD,"1.798,77 M","477,08 M",26.52
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,TRANSFER KE DAERAH,"1.114,53 M","341,05 M",30.60
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Bagi Hasil,"1,83 M","0,14 M",7.69
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Bagi Hasil Perkebunan Sawit,"0,40 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,34 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,DBH PPh Pasal 21,"0,52 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,DBH PPh Pasal 25/29 OP,"0,00 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,DBH SDA Kehutanan - PSDH,"0,18 M","0,05 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,DBH SDA Minerba - Iuran Tetap,"0,13 M","0,03 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,DBH SDA Perikanan,"0,25 M","0,06 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Alokasi Umum,"653,78 M","210,01 M",32.12
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Alokasi Umum,"630,02 M","210,01 M",33.33
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Alokasi Umum Bidang Kesehatan,"12,71 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Alokasi Umum Bidang Pendidikan,"11,05 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Alokasi Khusus Fisik,"17,80 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Alokasi Khusus Penugasan,"17,80 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Otonomi Khusus,"316,35 M","94,91 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Belanja Dana Otonomi Khusus yang Bersifat Umum Provinsi Papua Pegunungan,"139,42 M","41,83 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Belanja Dana Otonomi Khusus yang Telah Ditentukan Penggunaannya Provinsi Papua Pegunungan,"166,05 M","49,82 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Belanja Dana Tambahan Infrastruktur Provinsi Papua Pegunungan,"10,88 M","3,26 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Alokasi Khusus Nonfisik,"124,77 M","36,00 M",28.85
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Bantuan Operasional Keluarga Berencana,"2,47 M","1,24 M",50.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Bantuan Operasional Kesehatan,"61,40 M","14,01 M",22.82
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"3,02 M","1,26 M",41.59
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"2,60 M","0,96 M",36.90
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Bantuan Operasional Sekolah,"33,76 M","13,65 M",40.44
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Tambahan Penghasilan Guru ASN Daerah,"0,01 M","0,00 M",79.17
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Tunjangan Khusus Guru ASN Daerah,"10,74 M","2,52 M",23.44
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Tunjangan Profesi Guru ASN Daerah,"10,76 M","2,36 M",21.90
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,DANA DESA,"130,07 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Desa,"130,07 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,Dana Desa,"130,07 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Pegunungan Bintang,TOTAL TKDD,"1.244,60 M","341,05 M",27.40
2026,Provinsi Papua Pegunungan,Kab. Tolikara,TRANSFER KE DAERAH,"1.211,81 M","379,21 M",31.29
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Bagi Hasil,"0,90 M","0,07 M",7.22
2026,Provinsi Papua Pegunungan,Kab. Tolikara,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,18 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,DBH PPh Pasal 21,"0,47 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,DBH PPh Pasal 25/29 OP,"0,00 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,DBH SDA Kehutanan - PSDH,"0,00 M","0,00 M",100.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,DBH SDA Perikanan,"0,25 M","0,06 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Alokasi Umum,"778,45 M","248,47 M",31.92
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Alokasi Umum,"745,41 M","248,47 M",33.33
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Alokasi Umum Bidang Kesehatan,"20,56 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Alokasi Umum Bidang Pendidikan,"11,68 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Alokasi Umum Pendanaan Kelurahan,"0,80 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Alokasi Khusus Fisik,"15,73 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Alokasi Khusus Penugasan,"15,73 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Otonomi Khusus,"319,93 M","95,98 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Belanja Dana Otonomi Khusus yang Bersifat Umum Provinsi Papua Pegunungan,"133,18 M","39,95 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Belanja Dana Otonomi Khusus yang Telah Ditentukan Penggunaannya Provinsi Papua Pegunungan,"180,72 M","54,22 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Belanja Dana Tambahan Infrastruktur Provinsi Papua Pegunungan,"6,04 M","1,81 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Alokasi Khusus Nonfisik,"96,79 M","34,70 M",35.85
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Bantuan Operasional Keluarga Berencana,"4,66 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Bantuan Operasional Kesehatan,"35,05 M","11,92 M",33.99
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"5,94 M","2,58 M",43.33
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"0,46 M","0,15 M",32.79
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Bantuan Operasional Sekolah,"40,09 M","17,63 M",43.96
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,41 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Tambahan Penghasilan Guru ASN Daerah,"0,01 M","0,01 M",83.33
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Tunjangan Khusus Guru ASN Daerah,"3,43 M","0,73 M",21.31
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Tunjangan Profesi Guru ASN Daerah,"6,75 M","1,69 M",25.11
2026,Provinsi Papua Pegunungan,Kab. Tolikara,DANA DESA,"246,03 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Desa,"246,03 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,Dana Desa,"246,03 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Tolikara,TOTAL TKDD,"1.457,84 M","379,21 M",26.01
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,TRANSFER KE DAERAH,"702,03 M","216,47 M",30.83
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Bagi Hasil,"0,91 M","0,10 M",11.06
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,16 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,DBH PPh Pasal 21,"0,35 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,DBH PPh Pasal 25/29 OP,"0,00 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,DBH SDA Kehutanan - PSDH,"0,16 M","0,04 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,DBH SDA Perikanan,"0,24 M","0,06 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Alokasi Umum,"487,71 M","156,24 M",32.04
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Alokasi Umum,"468,71 M","156,24 M",33.33
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Alokasi Umum Bidang Kesehatan,"10,53 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Alokasi Umum Bidang Pendidikan,"8,46 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Alokasi Khusus Fisik,"16,14 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Alokasi Khusus Penugasan,"16,14 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Otonomi Khusus,"154,67 M","46,40 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Belanja Dana Otonomi Khusus yang Bersifat Umum Provinsi Papua Pegunungan,"63,59 M","19,08 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Belanja Dana Otonomi Khusus yang Telah Ditentukan Penggunaannya Provinsi Papua Pegunungan,"87,71 M","26,31 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Belanja Dana Tambahan Infrastruktur Provinsi Papua Pegunungan,"3,38 M","1,01 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Alokasi Khusus Nonfisik,"42,62 M","13,73 M",32.21
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Bantuan Operasional Keluarga Berencana,"0,63 M","0,31 M",50.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Bantuan Operasional Kesehatan,"16,17 M","2,68 M",16.55
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"0,18 M","0,05 M",24.82
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"0,45 M","0,11 M",24.15
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Bantuan Operasional Sekolah,"13,77 M","5,96 M",43.30
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Tambahan Penghasilan Guru ASN Daerah,"0,02 M","0,02 M",85.42
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Tunjangan Khusus Guru ASN Daerah,"4,51 M","3,48 M",77.34
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Tunjangan Profesi Guru ASN Daerah,"6,89 M","1,12 M",16.22
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,DANA DESA,"29,79 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Desa,"29,79 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,Dana Desa,"29,79 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Mamberamo Tengah,TOTAL TKDD,"731,82 M","216,47 M",29.58
2026,Provinsi Papua Pegunungan,Kab. Yalimo,TRANSFER KE DAERAH,"775,40 M","185,62 M",23.94
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Bagi Hasil,"1,26 M","0,08 M",6.48
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Bagi Hasil Perkebunan Sawit,"0,40 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,15 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,DBH PPh Pasal 21,"0,44 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,DBH PPh Pasal 25/29 OP,"0,00 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,DBH SDA Kehutanan - PSDH,"0,02 M","0,02 M",100.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,DBH SDA Perikanan,"0,25 M","0,06 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Alokasi Umum,"500,44 M","109,42 M",21.87
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Alokasi Umum,"477,48 M","109,42 M",22.92
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Alokasi Umum Bidang Kesehatan,"13,31 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Alokasi Umum Bidang Pendidikan,"9,65 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Alokasi Khusus Fisik,"15,79 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Alokasi Khusus Penugasan,"15,79 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Otonomi Khusus,"197,43 M","59,23 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Belanja Dana Otonomi Khusus yang Bersifat Umum Provinsi Papua Pegunungan,"99,95 M","29,99 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Belanja Dana Otonomi Khusus yang Telah Ditentukan Penggunaannya Provinsi Papua Pegunungan,"95,15 M","28,55 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Belanja Dana Tambahan Infrastruktur Provinsi Papua Pegunungan,"2,33 M","0,70 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Alokasi Khusus Nonfisik,"60,47 M","16,88 M",27.92
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Bantuan Operasional Keluarga Berencana,"2,72 M","1,36 M",50.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Bantuan Operasional Kesehatan,"12,55 M","2,35 M",18.76
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"0,16 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"0,45 M","0,08 M",16.94
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Bantuan Operasional Sekolah,"21,96 M","8,85 M",40.30
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Tambahan Penghasilan Guru ASN Daerah,"0,02 M","0,01 M",54.17
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Tunjangan Khusus Guru ASN Daerah,"11,62 M","2,81 M",24.23
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Tunjangan Profesi Guru ASN Daerah,"11,00 M","1,42 M",12.90
2026,Provinsi Papua Pegunungan,Kab. Yalimo,DANA DESA,"143,59 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Desa,"143,59 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,Dana Desa,"143,59 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Yalimo,TOTAL TKDD,"918,99 M","185,62 M",20.20
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,TRANSFER KE DAERAH,"990,73 M","311,03 M",31.39
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Bagi Hasil,"0,76 M","0,06 M",8.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,15 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,DBH PPh Pasal 21,"0,36 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,DBH PPh Pasal 25/29 OP,"0,00 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,DBH SDA Perikanan,"0,24 M","0,06 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Alokasi Umum,"595,41 M","188,33 M",31.63
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Alokasi Umum,"564,98 M","188,33 M",33.33
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Alokasi Umum Bidang Kesehatan,"15,08 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Alokasi Umum Bidang Pendidikan,"15,15 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Alokasi Umum Pendanaan Kelurahan,"0,20 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Alokasi Khusus Fisik,"15,14 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Alokasi Khusus Penugasan,"15,14 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Otonomi Khusus,"257,35 M","77,20 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Belanja Dana Otonomi Khusus yang Bersifat Umum Provinsi Papua Pegunungan,"120,18 M","36,05 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Belanja Dana Otonomi Khusus yang Telah Ditentukan Penggunaannya Provinsi Papua Pegunungan,"133,24 M","39,97 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Belanja Dana Tambahan Infrastruktur Provinsi Papua Pegunungan,"3,93 M","1,18 M",30.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Alokasi Khusus Nonfisik,"122,07 M","45,43 M",37.22
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Bantuan Operasional Keluarga Berencana,"3,13 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Bantuan Operasional Kesehatan,"24,09 M","7,85 M",32.61
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"9,69 M","4,03 M",41.65
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"1,35 M","0,39 M",28.83
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Bantuan Operasional Sekolah,"59,36 M","27,34 M",46.06
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Tambahan Penghasilan Guru ASN Daerah,"0,00 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Tunjangan Khusus Guru ASN Daerah,"12,83 M","3,49 M",27.20
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Tunjangan Profesi Guru ASN Daerah,"11,62 M","2,33 M",20.01
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,DANA DESA,"173,25 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Desa,"173,25 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,Dana Desa,"173,25 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Lanny Jaya,TOTAL TKDD,"1.163,98 M","311,03 M",26.72
2026,Provinsi Papua Pegunungan,Kab. Nduga,TRANSFER KE DAERAH,"745,87 M","121,12 M",16.24
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Bagi Hasil,"33,15 M","8,10 M",24.45
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Bagi Hasil Perkebunan Sawit,"0,40 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,19 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,DBH PPh Pasal 21,"0,26 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,DBH PPh Pasal 25/29 OP,"0,00 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,DBH SDA Kehutanan - PSDH,"0,04 M","0,04 M",100.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,DBH SDA Minerba - Royalti,"32,00 M","8,00 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,DBH SDA Perikanan,"0,24 M","0,06 M",25.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Alokasi Umum,"470,71 M","104,15 M",22.13
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Alokasi Umum,"454,49 M","104,15 M",22.92
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Alokasi Umum Bidang Kesehatan,"11,49 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Alokasi Umum Bidang Pendidikan,"4,73 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Alokasi Khusus Fisik,"17,49 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Alokasi Khusus Penugasan,"17,49 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,Dana Otonomi Khusus,"186,80 M","0,00 M",0.00
2026,Provinsi Papua Pegunungan,Kab. Nduga,Belanja Dana Otonomi Khusus yang Bersifat Umum Provinsi Papua Pegunungan,"82,91 M","0,00 M",0.00
